ALIGNMENT RIGHT, 37.350517, 82.582561
ALIGNMENT RIGHT, 37.350517, 82.582561
ALIGNMENT RIGHT, 37.350529, 82.582525
ALIGNMENT RIGHT, 37.350551, 82.582447
ALIGNMENT RIGHT, 37.350551, 82.582447
ALIGNMENT RIGHT, 37.350509, 82.582517
ALIGNMENT RIGHT, 37.350509, 82.582517
PROFILE RIGHT 62FT, 37.350494, 82.582574
PROFILE RIGHT 62FT, 37.350534, 82.58249
ALIGNMENT LEFT, 37.350487, 82.582622
LEFT RAIL CANT, 37.350921, 82.582556
LEFT RAIL CANT, 37.350805, 82.582758
RIGHT RAIL CANT, 37.350201, 82.583182
LEFT RAIL CANT, 37.225291, 82.310462
RIGHT RAIL CANT, 37.225328, 82.310489
RIGHT RAIL CANT, 37.349213, 82.583951
WARP 31FT, 37.349393, 82.583865
RIGHT RAIL CANT, 37.349118, 82.583977
WIDE GAGE, 37.349235, 82.583941
PROFILE LEFT 62FT, 38.857967, 82.858715
PROFILE LEFT 62FT, 38.857967, 82.858715
PROFILE RIGHT 62FT, 38.857877, 82.858683
PROFILE RIGHT 62FT, 38.857967, 82.858715
PROFILE LEFT 62FT, 38.857723, 82.85865
PROFILE RIGHT 62FT, 38.857723, 82.85865
ALIGNMENT LEFT, 37.348555, 82.583234
ALIGNMENT LEFT, 37.348555, 82.583234
ALIGNMENT RIGHT, 37.348549, 82.583233
PROFILE LEFT 62FT, 38.857998, 82.858728
PROFILE LEFT 62FT, 38.857998, 82.858728
PROFILE LEFT 62FT, 38.858021, 82.858742
PROFILE LEFT 62FT, 38.857813, 82.858678
PROFILE LEFT 62FT, 38.858094, 82.858758
PROFILE LEFT 62FT, 38.858094, 82.858758
PROFILE RIGHT 62FT, 38.857998, 82.858728
PROFILE RIGHT 62FT, 38.857998, 82.858728
PROFILE RIGHT 62FT, 38.857819, 82.85868
PROFILE RIGHT 62FT, 38.858094, 82.858758
PROFILE RIGHT 62FT, 38.858094, 82.858758
ALIGNMENT LEFT, 37.347936, 82.583805
ALIGNMENT LEFT, 37.347906, 82.583802
ALIGNMENT LEFT, 37.347906, 82.583802
ALIGNMENT RIGHT, 37.347931, 82.583802
ALIGNMENT RIGHT, 37.347931, 82.583802
ALIGNMENT RIGHT, 37.347916, 82.583808
ALIGNMENT RIGHT, 37.347916, 82.583808
ALIGNMENT LEFT, 37.34791, 82.583802
ALIGNMENT LEFT, 37.34791, 82.583802
ALIGNMENT LEFT, 37.347888, 82.583793
ALIGNMENT LEFT, 37.347888, 82.583793
ALIGNMENT RIGHT, 37.34791, 82.583802
ALIGNMENT RIGHT, 37.34791, 82.583802
ALIGNMENT RIGHT, 37.347893, 82.583795
ALIGNMENT RIGHT, 37.347893, 82.583795
PROFILE LEFT 62FT, 37.345612, 82.582797
WARP 31FT, 37.345604, 82.58279
ALIGNMENT LEFT, 37.345298, 82.582903
ALIGNMENT LEFT, 37.345298, 82.582903
ALIGNMENT RIGHT, 37.345303, 82.5829
ALIGNMENT RIGHT, 37.345298, 82.582903
CROSSLEVEL, 37.345336, 82.582883
CROSSLEVEL, 37.343935, 82.582214
WARP 31FT, 37.345228, 82.582935
WARP 31FT, 37.345379, 82.582869
WARP 31FT, 37.345379, 82.582869
WARP 31FT, 37.343979, 82.582214
ALIGNMENT RIGHT, 37.345208, 82.582958
CROSSLEVEL, 37.345182, 82.582959
WARP 31FT, 37.345208, 82.582947
WARP 62FT, 37.345213, 82.582944
WARP 62FT, 37.345213, 82.582944
WARP 62FT, 37.345253, 82.582905
WARP 62FT, 37.345237, 82.58291
WARP 62FT, 37.345253, 82.582905
WARP 62FT, 37.343847, 82.582216
WARP 62FT, 37.343847, 82.582216
LEFT RAIL CANT, 37.219961, 82.306684
WARP 31FT, 37.220281, 82.305853
ALIGNMENT LEFT, 37.576893, 82.489964
ALIGNMENT RIGHT, 37.576893, 82.489964
WARP 31FT, 38.263371, 82.580969
WARP 62FT, 38.26337, 82.580956
WARP 62FT, 38.263354, 82.580958
WARP 62FT, 38.263439, 82.580964
LEFT RAIL CANT, 37.220041, 82.302482
LEFT RAIL CANT, 37.220034, 82.302393
LEFT RAIL CANT, 37.220034, 82.3024
RIGHT RAIL CANT, 37.219795, 82.30252
ALIGNMENT LEFT, 37.516927, 82.800642
ALIGNMENT LEFT, 37.516927, 82.800642
ALIGNMENT RIGHT, 37.516927, 82.800642
ALIGNMENT RIGHT, 37.516927, 82.800642
LEFT RAIL CANT, 37.21767, 82.302349
LEFT RAIL CANT, 37.217204, 82.302165
LEFT RAIL CANT, 37.217691, 82.302356
RIGHT RAIL CANT, 37.218087, 82.301178
LEFT RAIL CANT, 37.217589, 82.302325
LEFT RAIL CANT, 37.217528, 82.302312
LEFT RAIL CANT, 37.21756, 82.302324
LEFT RAIL CANT, 37.217138, 82.302118
LEFT RAIL CANT, 37.217204, 82.302165
RIGHT RAIL CANT, 37.218074, 82.301166
RIGHT RAIL CANT, 37.21798, 82.301082
ALIGNMENT LEFT, 37.517022, 82.801995
ALIGNMENT RIGHT, 37.51703, 82.801987
LEFT RAIL CANT, 37.216754, 82.301907
LEFT RAIL CANT, 37.216782, 82.30193
RIGHT RAIL CANT, 37.217372, 82.300451
ALIGNMENT LEFT, 37.516838, 82.802181
ALIGNMENT LEFT, 37.516838, 82.802181
ALIGNMENT LEFT, 37.516817, 82.802203
ALIGNMENT RIGHT, 37.516829, 82.80219
ALIGNMENT RIGHT, 37.516829, 82.80219
ALIGNMENT RIGHT, 37.516817, 82.802203
ALIGNMENT RIGHT, 37.516817, 82.802203
ALIGNMENT LEFT, 37.576469, 82.484233
ALIGNMENT RIGHT, 37.576458, 82.484248
ALIGNMENT LEFT, 37.577205, 82.48436
ALIGNMENT LEFT, 37.577204, 82.484395
ALIGNMENT LEFT, 37.531617, 82.531385
ALIGNMENT LEFT, 37.577221, 82.484332
ALIGNMENT RIGHT, 37.531614, 82.53139
ALIGNMENT RIGHT, 37.57722, 82.484368
WARP 31FT, 37.531646, 82.531334
WARP 31FT, 37.577213, 82.484379
WARP 31FT, 37.577225, 82.484327
WARP 31FT, 37.531677, 82.531278
WARP 31FT, 37.57723, 82.484351
WIDE GAGE, 37.577192, 82.484382
ALIGNMENT LEFT, 37.531757, 82.531137
ALIGNMENT LEFT, 37.531763, 82.531126
ALIGNMENT LEFT, 37.576811, 82.483794
ALIGNMENT LEFT, 37.576777, 82.48384
ALIGNMENT RIGHT, 37.531747, 82.531154
ALIGNMENT RIGHT, 37.531763, 82.531126
ALIGNMENT RIGHT, 37.576811, 82.483794
ALIGNMENT RIGHT, 37.577234, 82.48431
ALIGNMENT RIGHT, 37.576785, 82.48383
WARP 31FT, 37.577244, 82.484294
LEFT RAIL CANT, 38.258332, 82.581404
RIGHT RAIL CANT, 38.257892, 82.581497
LEFT RAIL CANT, 38.25817, 82.581435
LEFT RAIL CANT, 38.258191, 82.581422
LEFT RAIL CANT, 38.258215, 82.581426
LEFT RAIL CANT, 38.258254, 82.581419
LEFT RAIL CANT, 38.25812, 82.581433
RIGHT RAIL CANT, 38.257722, 82.581549
LEFT RAIL CANT, 38.257975, 82.581481
RIGHT RAIL CANT, 38.257473, 82.581652
PROFILE LEFT 62FT, 37.335158, 82.583045
PROFILE LEFT 62FT, 37.335117, 82.583211
PROFILE RIGHT 62FT, 37.334818, 82.583272
PROFILE RIGHT 62FT, 37.335158, 82.583045
EXCESS. ELEVATION, 38.257547, 82.581628
LEFT RAIL CANT, 38.257526, 82.581638
EXCESS. ELEVATION, 38.257407, 82.581697
LEFT RAIL CANT, 38.257389, 82.581704
EXCESS. ELEVATION, 38.257218, 82.581726
EXCESS. ELEVATION, 38.257262, 82.58176
LEFT RAIL CANT, 38.257033, 82.581919
LEFT RAIL CANT, 38.257055, 82.581897
RIGHT RAIL CANT, 38.256682, 82.582202
RIGHT RAIL CANT, 38.256741, 82.58214
EXCESS. ELEVATION, 38.256943, 82.581986
EXCESS. ELEVATION, 38.256943, 82.581986
EXCESS. ELEVATION, 38.256899, 82.582015
LEFT RAIL CANT, 38.256843, 82.58206
LEFT RAIL CANT, 38.256812, 82.582089
LEFT RAIL CANT, 38.256825, 82.582077
RIGHT RAIL CANT, 38.256425, 82.582458
EXCESS. ELEVATION, 38.256803, 82.582104
EXCESS. ELEVATION, 38.256803, 82.582104
EXCESS. ELEVATION, 38.256901, 82.582021
RIGHT RAIL CANT, 38.256398, 82.582483
LEFT RAIL CANT, 37.210118, 82.298543
RIGHT RAIL CANT, 37.211262, 82.297468
LEFT RAIL CANT, 37.209834, 82.29841
RIGHT RAIL CANT, 37.210993, 82.297375
RIGHT RAIL CANT, 37.211103, 82.298083
PROFILE LEFT 62FT, 37.332452, 82.585265
PROFILE LEFT 62FT, 37.329877, 82.585904
PROFILE RIGHT 62FT, 37.332447, 82.585268
PROFILE RIGHT 62FT, 37.332442, 82.585271
PROFILE RIGHT 62FT, 37.329905, 82.585842
PROFILE RIGHT 62FT, 37.329872, 82.585908
PROFILE LEFT 62FT, 37.32982, 82.58589
PROFILE LEFT 62FT, 37.32982, 82.58589
PROFILE LEFT 62FT, 37.329815, 82.58594
PROFILE LEFT 62FT, 37.329906, 82.585885
PROFILE RIGHT 62FT, 37.32981, 82.585944
PROFILE RIGHT 62FT, 37.32981, 82.585944
PROFILE RIGHT 62FT, 37.329825, 82.585887
PROFILE RIGHT 62FT, 37.329825, 82.585887
PROFILE RIGHT 62FT, 37.32977, 82.585918
PROFILE RIGHT 62FT, 37.329906, 82.585885
PROFILE RIGHT 62FT, 37.329906, 82.585885
LEFT RAIL CANT, 37.209996, 82.297258
RIGHT RAIL CANT, 37.209848, 82.296863
ALIGNMENT LEFT, 37.511888, 82.81189
ALIGNMENT LEFT, 37.511888, 82.81189
ALIGNMENT RIGHT, 37.511877, 82.811889
ALIGNMENT RIGHT, 37.511877, 82.811889
WARP 31FT, 37.511904, 82.811891
WIDE GAGE, 37.512064, 82.811795
ALIGNMENT LEFT, 37.511763, 82.811918
ALIGNMENT RIGHT, 37.511774, 82.81192
ALIGNMENT LEFT, 37.326889, 82.587261
ALIGNMENT RIGHT, 37.326889, 82.587261
ALIGNMENT LEFT, 37.20581, 82.29733
ALIGNMENT LEFT, 37.205812, 82.297316
ALIGNMENT RIGHT, 37.20581, 82.29733
ALIGNMENT RIGHT, 37.205812, 82.297316
LEFT RAIL CANT, 37.206356, 82.296987
LEFT RAIL CANT, 37.206422, 82.296926
WARP 31FT, 37.206333, 82.29695
LEFT RAIL CANT, 37.507534, 82.811114
WIDE GAGE, 37.507319, 82.810921
WIDE GAGE, 37.507319, 82.810921
WIDE GAGE, 37.507581, 82.81108
LEFT RAIL CANT, 37.20393, 82.300229
WARP 31FT, 37.168747, 82.140283
WARP 31FT, 37.204345, 82.29719
RIGHT RAIL CANT, 37.204182, 82.299215
RIGHT RAIL CANT, 37.204182, 82.299215
WARP 31FT, 37.204848, 82.298757
ALIGNMENT LEFT, 37.506998, 82.811526
ALIGNMENT RIGHT, 37.506998, 82.811526
LEFT RAIL CANT, 37.506598, 82.811468
LEFT RAIL CANT, 37.506655, 82.81164
ALIGNMENT LEFT, 37.506987, 82.811551
ALIGNMENT RIGHT, 37.506987, 82.811551
CROSSLEVEL, 38.955855, 84.448609
LEFT RAIL CANT, 38.95587, 84.44863
LEFT RAIL CANT, 38.955754, 84.448678
LEFT RAIL CANT, 38.955854, 84.448631
ALIGNMENT LEFT, 37.325362, 82.578829
ALIGNMENT LEFT, 37.322974, 82.579483
ALIGNMENT RIGHT, 37.325357, 82.578825
CROSSLEVEL, 38.954185, 84.450107
CROSSLEVEL, 38.954185, 84.450107
CROSSLEVEL, 38.95413, 84.450166
CROSSLEVEL, 38.95413, 84.450166
LEFT RAIL CANT, 38.952193, 84.451835
LOADED GAGE, 38.952111, 84.451917
LOADED GAGE, 38.952079, 84.451959
LEFT RAIL CANT, 38.951802, 84.452449
LOADED GAGE, 38.951788, 84.452417
GWR 2ND LEVEL, 37.511226, 82.819568
LOADED GAGE, 37.51123, 82.819572
PLG 24 2ND LEVEL, 37.511142, 82.819466
PLG 24 2ND LEVEL, 37.511226, 82.819568
RIGHT RAIL CANT, 37.511127, 82.819454
RIGHT RAIL CANT, 37.511165, 82.819499
RIGHT RAIL CANT, 37.511411, 82.819748
LEFT RAIL CANT, 37.511505, 82.819864
PLG 24 2ND LEVEL, 37.51131, 82.819659
RIGHT RAIL CANT, 37.511296, 82.819646
RIGHT RAIL CANT, 37.511444, 82.819772
PLG 24 2ND LEVEL, 37.511387, 82.819739
PLG 24 2ND LEVEL, 37.511413, 82.819758
RIGHT RAIL CANT, 37.511536, 82.81988
PLG 24 2ND LEVEL, 37.511451, 82.819797
PLG 24 2ND LEVEL, 37.511537, 82.819876
RIGHT RAIL CANT, 37.51163, 82.819983
LOADED GAGE, 37.511652, 82.819966
PLG 24 2ND LEVEL, 37.511581, 82.81991
PLG 24 2ND LEVEL, 37.511652, 82.819966
LEFT RAIL CANT, 37.511848, 82.820111
LEFT RAIL CANT, 37.512001, 82.820191
PLG 24 2ND LEVEL, 37.511781, 82.820058
PLG 24 2ND LEVEL, 37.5118, 82.820072
WIDE GAGE, 37.512108, 82.820314
WIDE GAGE, 37.512108, 82.820314
GWR 2ND LEVEL, 37.511928, 82.820158
LEFT RAIL CANT, 37.511886, 82.820139
LEFT RAIL CANT, 37.511934, 82.820165
PLG 24 2ND LEVEL, 37.511876, 82.820122
WIDE GAGE, 37.512214, 82.82029
WIDE GAGE, 37.512214, 82.82029
LEFT RAIL CANT, 37.512027, 82.82022
LEFT RAIL CANT, 37.512226, 82.820327
LOADED GAGE, 37.511986, 82.820191
LOADED GAGE, 37.511933, 82.820162
PLG 24 2ND LEVEL, 37.511986, 82.820191
PLG 24 2ND LEVEL, 37.511933, 82.820162
LEFT RAIL CANT, 37.512321, 82.82036
PLG 24 2ND LEVEL, 37.512197, 82.820295
GWR 1ST LEVEL, 37.512381, 82.820372
GWR 2ND LEVEL, 37.512381, 82.820372
LOADED GAGE, 37.512387, 82.820374
LOADED GAGE, 37.512387, 82.820374
PLG 24 2ND LEVEL, 37.512381, 82.820372
RIGHT RAIL CANT, 37.51246, 82.820409
PROFILE LEFT 62FT, 40.136828, 83.062984
PROFILE LEFT 62FT, 40.136828, 83.062984
WARP 31FT, 40.135686, 83.062501
WARP 62FT, 40.135863, 83.062538
LOADED GAGE, 40.136362, 83.062706
RIGHT RAIL CANT, 40.136564, 83.062807
LOADED GAGE, 40.136474, 83.062758
RIGHT RAIL CANT, 40.136419, 83.062722
RIGHT RAIL CANT, 40.136625, 83.06284
LOADED GAGE, 40.136658, 83.062844
LOADED GAGE, 40.136596, 83.062816
WIDE GAGE, 40.136562, 83.062796
LOADED GAGE, 40.136753, 83.062895
LOADED GAGE, 40.136758, 83.062897
RIGHT RAIL CANT, 40.136738, 83.062885
RIGHT RAIL CANT, 40.136673, 83.062848
LOADED GAGE, 40.137189, 83.06314
RIGHT RAIL CANT, 40.136958, 83.062991
LOADED GAGE, 40.137472, 83.06332
LOADED GAGE, 40.137562, 83.063384
WIDE GAGE, 40.137478, 83.063331
GWR 2ND LEVEL, 38.245955, 82.608202
GWR 2ND LEVEL, 38.245904, 82.608254
PLG 24 2ND LEVEL, 38.245904, 82.608254
GWR 2ND LEVEL, 38.24564, 82.608528
LEFT RAIL CANT, 38.245601, 82.608564
PLG 24 2ND LEVEL, 38.245703, 82.608461
PLG 24 2ND LEVEL, 38.24564, 82.608528
GWR 2ND LEVEL, 38.245623, 82.608546
GWR 2ND LEVEL, 38.245545, 82.608612
LEFT RAIL CANT, 38.24553, 82.608628
PLG 24 2ND LEVEL, 38.245523, 82.608633
GWR 2ND LEVEL, 38.245437, 82.608703
GWR 2ND LEVEL, 38.245485, 82.608657
GWR 2ND LEVEL, 38.245445, 82.608695
GWR 2ND LEVEL, 38.245476, 82.608666
PLG 24 2ND LEVEL, 38.245459, 82.608682
PLG 24 2ND LEVEL, 38.245437, 82.608703
PLG 24 2ND LEVEL, 38.245476, 82.608666
RIGHT RAIL CANT, 38.245281, 82.608828
RIGHT RAIL CANT, 38.245242, 82.608865
LEFT RAIL CANT, 37.316397, 82.586977
WIDE GAGE, 37.316538, 82.586829
LEFT RAIL CANT, 37.316173, 82.587254
LEFT RAIL CANT, 37.316203, 82.587205
RIGHT RAIL CANT, 37.318574, 82.585846
GWR 2ND LEVEL, 38.244712, 82.609198
PLG 24 2ND LEVEL, 38.244712, 82.609198
RIGHT RAIL CANT, 38.244687, 82.609216
ALIGNMENT LEFT, 37.316093, 82.587366
ALIGNMENT LEFT, 37.316093, 82.587366
ALIGNMENT LEFT, 37.316022, 82.587484
ALIGNMENT RIGHT, 37.316087, 82.587377
CROSSLEVEL, 37.201536, 82.315977
WARP 31FT, 37.201582, 82.315915
WARP 31FT, 37.202328, 82.316937
WARP 31FT, 37.176417, 82.156335
WARP 31FT, 37.201561, 82.315927
WARP 31FT, 37.201512, 82.316023
ALIGNMENT RIGHT, 37.315957, 82.587584
WARP 31FT, 37.315949, 82.587615
WARP 31FT, 37.315984, 82.587555
LEFT RAIL CANT, 37.201193, 82.317164
RIGHT RAIL CANT, 37.201406, 82.316263
LEFT RAIL CANT, 37.202151, 82.3175
RIGHT RAIL CANT, 37.201323, 82.316498
RIGHT RAIL CANT, 37.201325, 82.316442
RIGHT RAIL CANT, 37.201212, 82.317327
LEFT RAIL CANT, 37.201227, 82.31675
LEFT RAIL CANT, 37.201242, 82.316706
LEFT RAIL CANT, 37.201284, 82.317768
LEFT RAIL CANT, 37.202079, 82.317832
LEFT RAIL CANT, 37.202079, 82.317832
RIGHT RAIL CANT, 37.201236, 82.316799
RIGHT RAIL CANT, 37.201284, 82.317768
LEFT RAIL CANT, 37.201224, 82.316859
LEFT RAIL CANT, 37.201427, 82.318001
LEFT RAIL CANT, 37.202057, 82.317959
RIGHT RAIL CANT, 37.201205, 82.316913
LEFT RAIL CANT, 37.20119, 82.317028
LEFT RAIL CANT, 37.202032, 82.318135
LEFT RAIL CANT, 37.202027, 82.318169
LEFT RAIL CANT, 37.202032, 82.318135
LEFT RAIL CANT, 37.517687, 82.822969
RIGHT RAIL CANT, 37.517635, 82.822756
LEFT RAIL CANT, 37.51772, 82.823112
RIGHT RAIL CANT, 37.51768, 82.822946
LEFT RAIL CANT, 37.517738, 82.823228
LEFT RAIL CANT, 37.517651, 82.822768
RIGHT RAIL CANT, 37.517703, 82.82305
LEFT RAIL CANT, 37.201415, 82.318916
WIDE GAGE, 37.201411, 82.318957
WIDE GAGE, 37.201411, 82.318957
ALIGNMENT LEFT, 37.517775, 82.823606
ALIGNMENT LEFT, 37.517775, 82.823606
ALIGNMENT LEFT, 37.517776, 82.823613
ALIGNMENT LEFT, 37.517776, 82.823613
ALIGNMENT RIGHT, 37.517775, 82.823599
ALIGNMENT RIGHT, 37.517775, 82.823599
ALIGNMENT RIGHT, 37.517776, 82.823613
ALIGNMENT RIGHT, 37.517776, 82.823613
LEFT RAIL CANT, 37.201166, 82.319921
LEFT RAIL CANT, 37.201211, 82.319822
WIDE GAGE, 37.201146, 82.319953
CROSSLEVEL, 38.948204, 84.465243
WARP 31FT, 38.947777, 84.465622
WARP 31FT, 38.947777, 84.465622
WARP 31FT, 38.948183, 84.465181
WARP 62FT, 38.948277, 84.465147
WARP 62FT, 38.94846, 84.465332
GWR 2ND LEVEL, 37.517232, 82.826392
LEFT RAIL CANT, 37.517193, 82.826671
LEFT RAIL CANT, 37.517175, 82.826853
PLG 24 2ND LEVEL, 37.517232, 82.826392
CROSSLEVEL, 38.948089, 84.465395
WARP 31FT, 38.947791, 84.465479
WARP 31FT, 38.947816, 84.465475
WARP 31FT, 38.947782, 84.465486
GWR 1ST LEVEL, 37.517204, 82.82658
GWR 2ND LEVEL, 37.517199, 82.826629
GWR 2ND LEVEL, 37.517204, 82.82658
LEFT RAIL CANT, 37.517172, 82.82688
LOADED GAGE, 37.517204, 82.82658
PLG 24 1ST LEVEL, 37.517204, 82.82658
PLG 24 2ND LEVEL, 37.517204, 82.82658
GWR 2ND LEVEL, 37.517185, 82.826769
GWR 2ND LEVEL, 37.51719, 82.826711
LEFT RAIL CANT, 37.517177, 82.827262
LOADED GAGE, 37.517185, 82.826769
PLG 24 2ND LEVEL, 37.517185, 82.826769
PLG 24 2ND LEVEL, 37.51719, 82.826711
GWR 2ND LEVEL, 37.51718, 82.826867
LEFT RAIL CANT, 37.517181, 82.826729
LEFT RAIL CANT, 37.517206, 82.82678
LEFT RAIL CANT, 37.5172, 82.826862
LEFT RAIL CANT, 37.199675, 82.321909
RIGHT RAIL CANT, 37.199819, 82.321475
RIGHT RAIL CANT, 37.199872, 82.32149
EXCESS. ELEVATION, 38.946218, 84.466281
EXCESS. ELEVATION, 38.946229, 84.46628
GWR 2ND LEVEL, 38.946317, 84.466232
ALIGNMENT LEFT, 37.561216, 82.463991
ALIGNMENT LEFT, 37.561216, 82.463991
ALIGNMENT RIGHT, 37.561216, 82.463991
LEFT RAIL CANT, 37.199901, 82.324455
RIGHT RAIL CANT, 37.199922, 82.324981
LEFT RAIL CANT, 37.199758, 82.32574
LEFT RAIL CANT, 37.199901, 82.324897
RIGHT RAIL CANT, 37.199903, 82.325455
ALIGNMENT, 37.517484, 82.832007
ALIGNMENT LEFT, 37.517455, 82.832425
ALIGNMENT RIGHT, 37.517455, 82.832425
LEFT RAIL CANT, 37.517522, 82.831694
WIDE GAGE, 37.517159, 82.833317
WIDE GAGE, 37.517159, 82.833317
ALIGNMENT, 37.517504, 82.831779
ALIGNMENT LEFT, 37.517564, 82.831779
ALIGNMENT LEFT, 37.517564, 82.831779
ALIGNMENT RIGHT, 37.517564, 82.831779
ALIGNMENT RIGHT, 37.517564, 82.831779
WIDE GAGE, 37.517555, 82.831811
ALIGNMENT LEFT, 38.235754, 82.613284
ALIGNMENT LEFT, 38.235754, 82.613284
ALIGNMENT LEFT, 38.235596, 82.613368
ALIGNMENT LEFT, 38.235596, 82.613368
ALIGNMENT RIGHT, 38.235759, 82.613283
ALIGNMENT RIGHT, 38.235759, 82.613283
ALIGNMENT RIGHT, 38.235575, 82.613362
ALIGNMENT RIGHT, 38.235575, 82.613362
LEFT RAIL CANT, 37.312769, 82.597921
LEFT RAIL CANT, 37.312744, 82.597946
RIGHT RAIL CANT, 37.312744, 82.597936
LEFT RAIL CANT, 37.51695, 82.833561
WIDE GAGE, 37.517503, 82.831842
LEFT RAIL CANT, 37.312653, 82.598004
RIGHT RAIL CANT, 37.312658, 82.598002
GWR 2ND LEVEL, 37.517437, 82.832248
LEFT RAIL CANT, 37.517461, 82.832286
LEFT RAIL CANT, 37.517506, 82.832138
PLG 24 2ND LEVEL, 37.517437, 82.832248
RIGHT RAIL CANT, 37.517493, 82.832003
RIGHT RAIL CANT, 37.517479, 82.832112
RIGHT RAIL CANT, 37.517483, 82.832069
RIGHT RAIL CANT, 37.312573, 82.598049
WARP 31FT, 37.313034, 82.597596
CROSSLEVEL, 37.517336, 82.832641
LEFT RAIL CANT, 37.516461, 82.833902
WIDE GAGE, 37.517395, 82.832496
LEFT RAIL CANT, 37.199514, 82.326244
LEFT RAIL CANT, 37.197362, 82.325127
RIGHT RAIL CANT, 37.199191, 82.326667
RIGHT RAIL CANT, 37.199206, 82.326649
ALIGNMENT LEFT, 38.23504, 82.613334
ALIGNMENT LEFT, 38.23504, 82.613334
ALIGNMENT RIGHT, 38.235046, 82.613336
ALIGNMENT RIGHT, 38.235046, 82.613336
ALIGNMENT LEFT, 37.312456, 82.598115
ALIGNMENT RIGHT, 37.312456, 82.598115
RIGHT RAIL CANT, 37.312168, 82.598184
RIGHT RAIL CANT, 37.312234, 82.598171
GWR 2ND LEVEL, 37.517355, 82.832565
LOADED GAGE, 37.51735, 82.832584
PLG 24 2ND LEVEL, 37.517351, 82.832578
RIGHT RAIL CANT, 37.517341, 82.832661
WIDE GAGE, 37.516371, 82.833931
WIDE GAGE, 37.516371, 82.833931
ALIGNMENT LEFT, 38.234891, 82.613286
ALIGNMENT RIGHT, 38.234897, 82.613288
PLG 24 2ND LEVEL, 37.517228, 82.832894
WIDE GAGE, 37.516202, 82.833991
WIDE GAGE, 37.516202, 82.833991
CROSSLEVEL, 37.516145, 82.834013
PLG 24 2ND LEVEL, 37.517177, 82.833001
PLG 24 2ND LEVEL, 37.517119, 82.833108
RIGHT RAIL CANT, 37.51684, 82.833505
RIGHT RAIL CANT, 37.517156, 82.833099
ALIGNMENT LEFT, 37.515693, 82.834203
ALIGNMENT LEFT, 37.144506, 82.957509
ALIGNMENT LEFT, 37.144506, 82.957509
ALIGNMENT RIGHT, 37.144506, 82.957509
ALIGNMENT RIGHT, 37.515693, 82.834203
ALIGNMENT RIGHT, 37.144506, 82.957509
GWR 2ND LEVEL, 37.516856, 82.833467
GWR 2ND LEVEL, 37.516912, 82.833404
LEFT RAIL CANT, 37.5156, 82.834241
LEFT RAIL CANT, 37.515677, 82.834209
PLG 24 2ND LEVEL, 37.516856, 82.833467
PLG 24 2ND LEVEL, 37.516912, 82.833404
LEFT RAIL CANT, 37.196712, 82.327072
RIGHT RAIL CANT, 37.19689, 82.326326
LEFT RAIL CANT, 37.197286, 82.327449
RIGHT RAIL CANT, 37.196739, 82.326762
LEFT RAIL CANT, 37.196561, 82.327846
LEFT RAIL CANT, 37.196566, 82.327805
RIGHT RAIL CANT, 37.196642, 82.327112
LEFT RAIL CANT, 37.418903, 82.461413
RIGHT RAIL CANT, 37.418894, 82.461495
LEFT RAIL CANT, 37.196538, 82.328085
RIGHT RAIL CANT, 37.196529, 82.328236
LEFT RAIL CANT, 37.41888, 82.461681
RIGHT RAIL CANT, 37.41889, 82.46155
LEFT RAIL CANT, 37.418873, 82.461825
RIGHT RAIL CANT, 37.418873, 82.461832
LEFT RAIL CANT, 37.19654, 82.328937
RIGHT RAIL CANT, 37.196501, 82.328196
LEFT RAIL CANT, 37.196561, 82.329149
RIGHT RAIL CANT, 37.1965, 82.328251
RIGHT RAIL CANT, 37.1965, 82.328251
LEFT RAIL CANT, 37.196598, 82.329406
RIGHT RAIL CANT, 37.196508, 82.328657
LEFT RAIL CANT, 37.41897, 82.46305
RIGHT RAIL CANT, 37.418986, 82.463131
RIGHT RAIL CANT, 37.418966, 82.46303
LEFT RAIL CANT, 37.419063, 82.463455
RIGHT RAIL CANT, 37.419061, 82.463448
ALIGNMENT LEFT, 37.566485, 82.458722
ALIGNMENT LEFT, 37.566485, 82.458722
ALIGNMENT RIGHT, 37.566486, 82.458729
ALIGNMENT RIGHT, 37.566486, 82.458729
LEFT RAIL CANT, 37.419353, 82.464257
LEFT RAIL CANT, 37.419331, 82.464209
RIGHT RAIL CANT, 37.419342, 82.464233
ALIGNMENT LEFT, 37.53061, 82.538959
ALIGNMENT LEFT, 37.53061, 82.538959
ALIGNMENT RIGHT, 37.53061, 82.538959
ALIGNMENT RIGHT, 37.53061, 82.538959
ALIGNMENT LEFT, 37.530665, 82.538808
ALIGNMENT LEFT, 37.530665, 82.538808
ALIGNMENT LEFT, 37.566139, 82.459747
ALIGNMENT LEFT, 37.566139, 82.459747
ALIGNMENT RIGHT, 37.530673, 82.538782
ALIGNMENT RIGHT, 37.530673, 82.538782
ALIGNMENT RIGHT, 37.566112, 82.45977
ALIGNMENT RIGHT, 37.566139, 82.459747
ALIGNMENT RIGHT, 37.566139, 82.459747
ALIGNMENT LEFT, 37.30789, 82.604425
ALIGNMENT LEFT, 37.30789, 82.604425
ALIGNMENT LEFT, 37.309437, 82.598768
ALIGNMENT RIGHT, 37.30789, 82.604425
ALIGNMENT RIGHT, 37.30789, 82.604425
ALIGNMENT RIGHT, 37.30789, 82.604425
